"gID","number","vh","team","clock","action","text","vscore","hscore","url","timestamp"
"EMU_TOL",12,"V","EMU","25:31","SUB","EMU substitution: KERR, Parys for DAVIS, Peyton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",13,"V","EMU","27:26","FOUL","Foul on Eastern Michigan SHIRA, Lindsey [27:26].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",14,"V","EMU","27:55","OFFSIDE","Offside against Eastern Michigan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",15,"H","TOL","29:23","FOUL","Foul on Toledo Cahalan, Claire [29:23].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",16,"V","EMU","31:07","FOUL","Foul on Eastern Michigan HULLIBARGER, Kristin [31:07].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",17,"H","TOL","31:40","SUB","TOLEDO substitution: Garcia, Ariana for Demboski, Abby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",18,"H","TOL","31:40","SUB","TOLEDO substitution: Fowler, Josie for Lewis, Sophia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",19,"V","EMU","32:28","SUB","EMU substitution: CRIPPS, Amanda for FRANTZ, Kylie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",20,"V","EMU","33:15","SHOT","Shot by EMU MCCULLOUGH, Maggie BLOCKED.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",21,"V","EMU","34:44","FOUL","Foul on Eastern Michigan REMEDIOS, Nicole [34:44].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",22,"H","TOL","36:26","SUB","TOLEDO substitution: Mancini, Anita for Bufe, Sheridan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",23,"H","TOL","36:26","SUB","TOLEDO substitution: Stonehouse, Brooke for Currie, Stephanie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",24,"H","TOL","36:26","SUB","TOLEDO substitution: Sullivan, Payton for Troy, Alex.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",25,"H","TOL","37:02","FOUL","Foul on Toledo Fowler, Josie [37:02].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",26,"H","TOL","38:59","SUB","TOLEDO substitution: Maciejewski, Kaitlyn for Lueck, Betsy.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",27,"V","EMU","38:59","SUB","EMU substitution: COBETTO, Marla for MCNEILL, Sabrina.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",28,"H","TOL","39:35","FOUL","Foul on Toledo Cahalan, Claire [39:35].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",29,"H","TOL","39:47","YC","Yellow card on TOLEDO Cahalan, Claire.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",30,"V","EMU","40:10","SHOT","Shot by EMU REMEDIOS, Nicole, SAVE Brewer, Adrianna.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",31,"V","EMU","40:17","FOUL","Foul on Eastern Michigan OSBORNE, Tessa [40:17].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",32,"V","EMU","40:50","FOUL","Foul on Eastern Michigan COBETTO, Marla [40:50].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",33,"H","TOL","42:20","GOAL","GOAL by TOLEDO Mancini, Anita (FIRST GOAL), Assist by Stonehouse, Brooke and Sullivan, Payton, goal number 2 for season.",0,1,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",34,"H","TOL",NA,"GOALMSG","*stonehouse cross from the right, chest, top of net",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",35,"H","TOL","42:20","SHOT","Shot by TOLEDO Stonehouse, Brooke WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",36,"V","EMU","42:20","FOUL","Foul on Eastern Michigan COBETTO, Marla [42:20].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",37,"H","TOL","42:20","FOUL","Foul on Toledo Mancini, Anita [42:20].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",38,"H","TOL","42:20","FOUL","Foul on Toledo Fowler, Josie [42:20].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",40,"H","TOL","45:00","SUB","TOLEDO substitution: Bufe, Sheridan for Mancini, Anita.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",41,"H","TOL","45:00","SUB","TOLEDO substitution: Lueck, Betsy for Maciejewski, Kaitlyn.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",42,"H","TOL","45:00","SUB","TOLEDO substitution: Currie, Stephanie for Cahalan, Claire.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",43,"H","TOL","45:00","SUB","TOLEDO substitution: Troy, Alex for Stonehouse, Brooke.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",44,"H","TOL","45:00","SUB","TOLEDO substitution: Demboski, Abby for Sullivan, Payton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",45,"H","TOL","45:00","SUB","TOLEDO substitution: Lewis, Sophia for Fowler, Josie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",46,"V","EMU","45:00","SUB","EMU substitution: MCNEILL, Sabrina for KERR, Parys.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",47,"V","EMU","45:00","SUB","EMU substitution: FRANTZ, Kylie for COBETTO, Marla.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",48,"V","EMU","45:00","SUB","EMU substitution: REMEDIOS, Nicole for HULLIBARGER, Kristin.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",50,"H","TOL","45:22","GOAL","GOAL by TOLEDO Cassel, Ashton, Assist by Lewis, Sophia, goal number 1 for season.",0,2,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",51,"H","TOL","45:22","FOUL","Foul on Toledo Currie, Stephanie [45:22].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",52,"V","EMU","45:22","CORNER","Corner kick by EMU [45:22].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",53,"V","EMU","45:22","SHOT","Shot by EMU SHIRA, Lindsey WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",54,"V","EMU","45:22","SHOT","Shot by EMU FRANTZ, Kylie WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",55,"H","TOL","45:22","SHOT","Shot by TOLEDO Troy, Alex, SAVE DUNN, Mabel.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",56,"V","EMU","45:22","CORNER","Corner kick by EMU [45:22].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",57,"V","EMU","45:22","FOUL","Foul on Eastern Michigan REMEDIOS, Nicole [45:22].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",58,"H","TOL","56:17","SUB","TOLEDO substitution: Sullivan, Payton for Bauer, Lexa.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",59,"H","TOL","56:22","SHOT","Shot by TOLEDO Garcia, Ariana, SAVE DUNN, Mabel.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",60,"H","TOL","56:32","CORNER","Corner kick by TOLEDO [56:32].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",61,"H","TOL","57:10","SUB","TOLEDO substitution: TEAM for Lewis, Sophia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",62,"H","TOL","57:57","SUB","TOLEDO substitution: Lewis, Sophia for TEAM.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",63,"H","TOL","58:30","GOAL","GOAL by TOLEDO Fowler, Josie, Assist by Lewis, Sophia, goal number 1 for season.",0,3,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",64,"V","EMU","58:32","SHOT","Shot by EMU CRIPPS, Amanda, SAVE Brewer, Adrianna.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",65,"V","EMU","58:32","CORNER","Corner kick by EMU [58:32].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",66,"H","TOL","58:32","FOUL","Foul on Toledo Currie, Stephanie [58:32].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",67,"V","EMU","58:32","SUB","EMU substitution: DAVIS, Peyton for MCNEILL, Sabrina.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",68,"V","EMU","58:32","SUB","EMU substitution: HOLLINGSWORTH, T. for FREDERICK, Alia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",69,"V","EMU","58:32","SUB","EMU substitution: COBETTO, Marla for FRANTZ, Kylie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",70,"V","EMU","60:32","GOAL","GOAL by EMU HULLIBARGER, Kristin, goal number 2 for season.",1,3,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",71,"H","TOL","61:36","GOAL","GOAL by TOLEDO Currie, Stephanie, Assist by Lewis, Sophia, goal number 6 for season.",1,4,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",72,"V","EMU","61:51","FOUL","Foul on Eastern Michigan MCCULLOUGH, Maggie [61:51].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",73,"H","TOL","61:51","FOUL","Foul on Toledo Troy, Alex [61:51].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",74,"H","TOL","62:13","YC","Yellow card on TOLEDO Bufe, Sheridan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",75,"V","EMU","66:22","SHOT","Shot by EMU DAVIS, Peyton WIDE.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",76,"H","TOL","67:36","CORNER","Corner kick by TOLEDO [67:36].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",77,"H","TOL","68:14","SHOT","Shot by TOLEDO Troy, Alex, SAVE Team.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",78,"V","EMU","68:57","SUB","EMU substitution: HULLIBARGER, Kristin for TAUSEND, Haley.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",79,"H","TOL","70:47","SUB","TOLEDO substitution: Mancini, Anita for Currie, Stephanie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",80,"H","TOL","70:56","SUB","TOLEDO substitution: Stonehouse, Brooke for Troy, Alex.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",81,"H","TOL","71:19","SHOT","Shot by TOLEDO Mancini, Anita, SAVE DUNN, Mabel.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",82,"H","TOL","71:26","CORNER","Corner kick by TOLEDO [71:26].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",83,"H","TOL","72:21","FOUL","Foul on Toledo Stonehouse, Brooke [72:21].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",84,"H","TOL","73:05","FOUL","Foul on Toledo Stonehouse, Brooke [73:05].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",85,"H","TOL","73:51","FOUL","Foul on Toledo Lueck, Betsy [73:51].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",86,"V","EMU","74:15","SHOT","Shot by EMU DAVIS, Peyton, SAVE Brewer, Adrianna.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",87,"H","TOL","76:10","GOAL","GOAL by TOLEDO Stonehouse, Brooke, Assist by Cassel, Ashton and Mancini, Anita, goal number 1 for season.",1,5,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",88,"H","TOL","76:15","FOUL","Foul on Toledo Cassel, Ashton [76:15].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",89,"H","TOL","76:28","SUB","TOLEDO substitution: Cahalan, Claire for Bufe, Sheridan.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",90,"H","TOL","76:28","SUB","TOLEDO substitution: Bauer, Lexa for Garcia, Ariana.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",91,"H","TOL","77:37","CORNER","Corner kick by TOLEDO [77:37].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",92,"H","TOL","78:44","SUB","TOLEDO substitution: Young, Olivia for Sullivan, Payton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",93,"H","TOL","78:44","SUB","TOLEDO substitution: Woodworth, Tatiana for Lewis, Sophia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",94,"H","TOL","79:31","SUB","TOLEDO substitution: Garcia, Ariana for Cahalan, Claire.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",95,"V","EMU","79:31","SUB","EMU substitution: KERR, Parys for HOLLINGSWORTH, T..",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",96,"V","EMU","79:31","SUB","EMU substitution: CHIODO, Simone for REMEDIOS, Nicole.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",97,"H","TOL","79:37","FOUL","Foul on Toledo Garcia, Ariana [79:37].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",98,"V","EMU","81:16","SUB","EMU substitution: REMEDIOS, Nicole for CRIPPS, Amanda.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",99,"V","EMU","81:16","SUB","EMU substitution: MARTIN, Aubrey for SHIRA, Lindsey.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",100,"V","EMU","82:48","FOUL","Foul on Eastern Michigan COBETTO, Marla [82:48].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",101,"H","TOL","83:18","SHOT","Shot by TOLEDO Garcia, Ariana, SAVE DUNN, Mabel.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",102,"H","TOL","83:37","FOUL","Foul on Toledo Lueck, Betsy [83:37].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",103,"H","TOL","84:14","SUB","TOLEDO substitution: Beaumont, Allison for Lueck, Betsy.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",104,"H","TOL","84:14","SUB","TOLEDO substitution: Maciejewski, Kaitlyn for Cassel, Ashton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",105,"H","TOL","84:14","SUB","TOLEDO substitution: Wilhoite, Maddie for Bauer, Lexa.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",106,"H","TOL","84:47","SHOT","Shot by TOLEDO Woodworth, Tatiana, SAVE DUNN, Mabel.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",107,"H","TOL","85:13","FOUL","Foul on Toledo Wilhoite, Maddie [85:13].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",108,"V","EMU","85:58","SUB","EMU substitution: KUHLMAN, Kennady for REMEDIOS, Nicole.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",109,"V","EMU","85:58","SUB","EMU substitution: TAUSEND, Haley for HULLIBARGER, Kristin.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",110,"H","TOL","86:49","GOAL","GOAL by TOLEDO Woodworth, Tatiana, Assist by Stonehouse, Brooke, goal number 2 for season.",1,6,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_TOL",111,"H","TOL","88:19","FOUL","Foul on Toledo Beaumont, Allison [88:19].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20191209114533-EMU_TOL.XML",NA
"EMU_WMU",1,"V","WMU","00:00","GOALIE","Rogers, Maggie at goalie for Western Mich..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",2,"H","EMU","00:00","GOALIE","DUNN, Mabel at goalie for Eastern Mich..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",3,"H","EMU","01:39","CORNER","Corner kick by EMU [01:39].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",4,"V","WMU","03:18","SHOT","Shot by WMU Labadie, Grace WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",5,"V","WMU","04:25","FOUL","Foul on Western Mich. Royer, Rachel [04:25].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",6,"H","EMU","05:54","SHOT","Shot by EMU FRANTZ, Kylie, SAVE Rogers, Maggie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",7,"H","EMU","10:59","SHOT","Shot by EMU FRANTZ, Kylie, SAVE Rogers, Maggie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",8,"V","WMU","12:36","SUB","WMU substitution: Campbell, Jorden for Kyriakopoulos, Victo.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",9,"H","EMU","15:23","SHOT","Shot by EMU MCNEILL, Sabrina WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",10,"H","EMU","17:27","FOUL","Foul on Eastern Mich. TAUSEND, Haley [17:27].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",11,"V","WMU","18:09","SHOT","Shot by WMU Korhorn, Bailey WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",12,"V","WMU","18:38","SUB","WMU substitution: Vucenovic, Tanja for Kahn, Hannah.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",13,"V","WMU","20:20","SHOT","Shot by WMU Campbell, Jorden BLOCKED.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",14,"V","WMU","20:25","CORNER","Corner kick by WMU [20:25].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",15,"V","WMU","21:03","GOAL","GOAL by WMU Otteson, Morgan (FIRST GOAL), Assist by Labadie, Grace, goal number 6 for season.",1,0,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",16,"H","EMU","21:31","CORNER","Corner kick by EMU [21:31].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",17,"H","EMU","22:00","SHOT","Shot by EMU SHIRA, Lindsey WIDE.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
"EMU_WMU",18,"V","WMU","22:40","SHOT","Shot by WMU Otteson, Morgan, SAVE DUNN, Mabel.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20191011091621-EMU_WMU.XML",NA
